Temp Sensor 1,Soil Moisture 1,Soil Moisture 2,Timestamp
21.2,60.4,67.1,1717433386842
21.3,60.3,67.2,1717433417563
21.3,60.4,67,1717433448223
21.3,60.4,67,1717433478884
21.3,60.3,67.1,1717433509544
21.3,60.4,67.2,1717433540205
21.2,60.2,67,1717433570927
21.3,60.2,67.1,1717433601586
21.3,60.3,66.8,1717433632245
21.3,60.4,67.1,1717433662906
21.3,60.3,67,1717433693567
21.3,60.3,67.1,1717433724230
21.3,60.2,67,1717433754949
21.2,60.3,67,1717433785608
21.3,60.4,67,1717433816269
21.3,60.3,67,1717433846929
21.3,60.4,67.1,1717433877588
21.3,60.3,67,1717433908309
21.3,60.3,67.1,1717433938970
21.3,60.2,67,1717433969630
21.2,60.1,67,1717434000291
21.3,60.3,67,1717434030951
21.3,60.2,67,1717434061613
21.2,60.2,67,1717434092332
21.3,60.5,67,1717434122993
21.3,60.3,67.3,1717434153653
21.3,60.3,67.1,1717434184313
21.3,60.2,67.2,1717434214974
21.3,60.2,67.1,1717434245694
21.2,60.5,67.2,1717434276354
21.3,60.1,67.2,1717434307014
21.3,60.3,67.2,1717434337674
21.3,60.3,67.2,1717434368335
21.2,60.4,67.1,1717434398998
21.2,60.4,67.2,1717434429716
21.2,60.3,67.1,1717434460376
21.2,60.4,67.1,1717434491037
21.2,60.4,67.2,1717434521697
21.2,60.5,67.2,1717434552359
21.2,60.5,67.3,1717434583078
21.2,60.4,67.2,1717434613740
21.2,60.4,67.2,1717434644399
21.2,60.5,67.2,1717434675059
21.2,60.3,67.3,1717434705720
21.2,60.5,67.1,1717434736440
21.2,60.5,67.2,1717434767101
21.2,60.3,67.3,1717434797761
21.2,60.4,67.2,1717434828421
21.2,60.1,67.2,1717434859082
21.2,60.4,67.2,1717434889743
21.2,60.4,67.1,1717434920463
21.2,60.3,67.2,1717434951124
21.2,60.4,67.2,1717434981783
21.3,60.4,67.2,1717435012443
21.2,60.4,67.2,1717435043104
21.2,60.3,67.2,1717435073825
21.3,60.2,67.2,1717435104485
21.2,60.4,67.2,1717435135154
21.2,60.4,67.2,1717435165806
21.2,60.3,67.4,1717435196466
21.2,60.2,67.2,1717435227127
21.3,60.3,67.2,1717435257846
21.2,60.3,67.3,1717435288508
21.2,60.4,67.3,1717435319167
21.3,60.4,67.1,1717435349827
21.3,60.4,67.2,1717435380488
21.3,60.2,67,1717435411210
21.3,60.3,67.2,1717435441870
21.3,60.3,67.1,1717435472530
21.3,60.4,67.2,1717435503191
21.2,60.1,67.1,1717435533851
21.3,60.4,67.1,1717435564511
21.3,60.3,67.1,1717435595231
21.3,60.2,67.1,1717435625892
21.3,60.1,67.2,1717435656552
21.3,60.4,67.2,1717435687213
21.3,60.4,67.2,1717435717874
21.3,60.2,67.2,1717435748594
21.2,60.3,67.2,1717435779255
21.2,60.2,67,1717435809917
21.2,60.2,67.2,1717435840575
21.3,60.5,67.2,1717435871295
21.3,60.4,67,1717435901895
21.2,60.4,67.2,1717435932616
21.3,60,67.2,1717435963276
21.3,60.2,67.2,1717435993936
21.3,60.3,67.2,1717436024597
21.3,60.4,67.1,1717436055258
21.3,60.3,67.2,1717436085978
21.2,60.4,67.2,1717436116639
21.2,60.5,67.2,1717436147299
21.3,60.5,67.2,1717436177959
21.3,60.3,67.2,1717436208620
21.3,60.4,67.1,1717436239280
21.2,60.5,67.2,1717436270001
21.3,60.2,67.3,1717436300661
21.3,60.3,67.3,1717436331320
21.2,60.5,67.2,1717436361980
21.3,60.5,67.2,1717436392642
21.3,60.4,67.2,1717436423361
21.3,60.5,67.2,1717436454023
21.2,60.5,67.3,1717436484683
21.3,60.4,67.3,1717436515343
21.2,60.1,67.3,1717436546004
21.2,60.5,67.3,1717436576665
21.2,60.2,67.3,1717436607385
21.2,60.4,67.3,1717436638045
21.2,60.5,67.3,1717436668705
21.2,60.4,67.2,1717436699366
21.2,60.2,67.4,1717436730026
21.2,60.4,67.2,1717436760747
21.2,60.5,67.2,1717436791407
21.2,60.3,67.2,1717436822069
21.2,60.3,67.2,1717436852727
21.2,60.5,67.2,1717436883389
21.2,60.5,67.3,1717436914048
21.2,60.3,67.2,1717436944769
21.2,60.3,67.2,1717436975431
21.2,60.5,67.3,1717437006089
21.3,60.4,67.2,1717437036750
21.3,60.3,67.2,1717437067412
21.2,60.4,67.4,1717437098133
21.2,60.2,67.3,1717437128791
21.2,60.4,67.5,1717437159451
21.2,60.3,67.3,1717437190113
21.3,60.5,67.2,1717437220773
21.2,60.4,67.3,1717437251433
21.3,60.4,67.2,1717437282154
21.2,60.2,67.2,1717437312813
21.2,60.3,67.3,1717437343474
21.3,60.5,67.4,1717437374136
21.3,60.3,67.2,1717437404795
21.2,60.3,67.3,1717437435516
21.3,60.4,67.2,1717437466176
21.2,60.5,67.2,1717437496838
21.2,60.4,67.2,1717437527497
21.3,60.4,67.3,1717437558158
21.2,60.4,67.2,1717437588818
21.3,60.4,67.2,1717437619538
21.3,60.3,67.3,1717437650199
21.3,60.5,67.2,1717437680859
21.3,60.3,67.2,1717437711519
21.3,60.3,67.2,1717437742180
21.3,60.2,67.2,1717437772900
21.2,60.2,67.1,1717437803560
21.3,60.3,67.3,1717437834221
21.3,60.3,67.2,1717437864881
21.3,60.1,67.1,1717437895544
21.3,60.5,67.2,1717437926263
21.3,60.4,67.2,1717437956923
21.3,60.2,67.2,1717437987583
21.3,60.3,67.2,1717438018245
21.3,60.4,67.2,1717438048905
21.3,60.4,67.2,1717438079565
21.3,60.2,67.2,1717438110285
21.3,60.3,67.2,1717438140946
21.3,60.3,67.1,1717438171606
21.3,60.5,67.2,1717438202265
21.3,60.2,67.2,1717438232926
21.3,60.2,67,1717438263648
21.3,60.1,67.1,1717438294308
21.3,60.2,67.2,1717438324969
21.3,60.3,67.1,1717438355630
21.3,60.2,67.2,1717438386291
21.3,60.1,67,1717438416949
21.3,60.2,67.1,1717438447670
21.3,60.4,67.2,1717438478329
21.3,60.4,67.2,1717438508991
21.3,60.2,67.2,1717438539652
21.3,60.2,67.2,1717438570311
21.3,60.2,67.2,1717438601031
21.3,60.3,67.2,1717438631692
21.3,60.3,67.1,1717438662354
21.3,60.3,67.1,1717438693014
21.3,60.2,67.2,1717438723674
21.3,60,67.2,1717438754378
21.3,60.2,67.2,1717438785054
21.3,60.2,67.1,1717438815715
21.3,60.2,67.2,1717438846375
21.3,60.2,67.2,1717438877035
21.3,60.2,67.2,1717438907695
21.3,60.2,67.2,1717438938416
21.3,60.1,67.2,1717438969076
21.3,60.2,67.2,1717438999739
21.3,60.1,67.1,1717439030397
21.3,60.3,67.2,1717439061058
21.3,60.3,67.2,1717439091718
21.3,60.3,67.1,1717439122439
21.3,60.3,67.1,1717439153098
21.3,60.2,67,1717439183763
21.3,60.2,67.2,1717439214420
21.3,60.2,67.2,1717439245080
21.3,60.2,67.2,1717439275801
21.3,60.2,67.2,1717439306462
21.3,60.2,67.1,1717439337120
21.3,60.2,67.2,1717439367782
21.3,60,67.2,1717439398443
21.3,60.1,67,1717439429102
21.3,60.4,67.1,1717439459823
21.4,60.3,67.2,1717439490486
21.3,60.2,67.1,1717439521144
21.3,60.1,67.2,1717439551804
21.3,60.2,67.1,1717439582464
21.3,60.2,67.1,1717439613185
21.3,60.2,67.1,1717439643845
21.3,60.2,67.1,1717439674506
21.4,60,67.1,1717439705166
21.3,60.2,67.1,1717439735826
21.3,60,67.2,1717439766488
21.3,60.2,67.1,1717439797209
21.4,60.2,67,1717439827869
21.4,60.1,67.2,1717439858529
21.4,60.2,67.1,1717439889188
21.3,60.1,67.2,1717439919849
21.3,60.2,67,1717439950569
21.4,60.2,67.2,1717439981229
21.3,60.1,67,1717440011890
21.4,60.1,67.1,1717440042551
21.4,60.2,67.2,1717440073211
21.4,60.2,67.2,1717440103871
21.4,60.2,67.1,1717440134593
21.4,60.1,67.1,1717440165253
21.4,60.1,67.1,1717440195912
21.4,60,67.2,1717440226575
21.4,60.3,67.1,1717440257233
21.4,60.2,67.1,1717440287954
21.4,60.1,67,1717440318616
21.4,60.1,67.2,1717440349275
21.4,60.1,67.2,1717440379935
21.4,60.1,67.1,1717440410595
21.4,60.1,67.1,1717440441256
21.4,60.1,67.1,1717440471976
21.4,60.1,67.1,1717440502636
21.4,60.2,67.1,1717440533298
21.4,60,67.2,1717440563958
21.4,60,67.1,1717440594617
21.4,60.2,67,1717440625338
21.4,60.1,67,1717440655998
21.4,60.1,67.1,1717440686658
21.4,60.1,67.2,1717440717319
21.4,60.1,67.1,1717440747980
21.4,60.2,67.1,1717440778639
21.4,60.1,67.1,1717440809360
21.4,60.1,67.1,1717440840022
21.4,60.1,67.1,1717440870681
21.4,60.1,67.1,1717440901341
21.4,60.3,67.1,1717440932002
21.4,60.1,67.1,1717440962722
21.4,60.2,67.2,1717440993445
21.4,60.3,67.2,1717441024042
21.4,60,67.2,1717441054704
21.4,60.2,67,1717441085365
21.4,60.2,67.2,1717441116086
21.4,60.1,67.2,1717441146746
21.4,60.1,67.1,1717441177405
21.4,60.1,67.1,1717441208065
21.4,60.2,67.1,1717441238727
21.4,60.2,67.2,1717441269387
21.4,60.3,67.2,1717441300107
21.4,60,67,1717441330768
21.4,60.3,67.2,1717441361427
21.4,60.2,67.1,1717441392088
21.4,60.1,67.1,1717441422748
21.4,60.1,67.2,1717441453469
21.4,60.1,67.2,1717441484130
21.5,60.3,67.1,1717441514790
21.5,60.2,67,1717441545451
21.4,60.1,67.2,1717441576111
21.4,60.2,67,1717441606772
21.5,60.1,67.2,1717441637492
21.4,60.1,67.2,1717441668151
21.5,60,67.1,1717441698814
21.5,60.2,67.1,1717441729473
21.4,60.2,67.2,1717441760133
21.4,60.2,67.2,1717441790854
21.5,60.2,67.3,1717441821513
21.5,60.1,67.3,1717441852174
21.5,60.1,67.3,1717441882835
21.5,60.3,67.1,1717441913495
21.5,60.4,67.2,1717441944155
21.5,60.1,67.2,1717441974878
21.5,60.2,67.2,1717442005538
21.5,60.2,67.2,1717442036197
21.5,60.1,67.2,1717442066857
21.5,60.2,67.2,1717442097518
21.5,60.2,67.2,1717442128238
21.5,59.8,67.2,1717442158899
21.5,60.1,66.9,1717442189559
21.5,60.1,67,1717442220220
21.5,60.2,67.2,1717442250879
21.6,60.2,67.2,1717442281540
21.5,60.3,67.3,1717442312261
21.5,59.9,67.2,1717442342921
21.5,60.2,67.2,1717442373583
21.5,60,67.2,1717442404242
21.5,60.2,67.1,1717442434903
21.5,60.1,67.2,1717442465622
21.5,60.2,67.1,1717442496282
21.5,60.2,67.2,1717442526946
21.6,60.3,67.3,1717442557604
21.5,60.1,67.2,1717442588265
21.5,60.3,67.3,1717442618925
21.6,60.2,67.1,1717442649645
21.6,60.3,67.2,1717442680305
21.6,60.2,67.2,1717442710966
21.5,60.3,67.2,1717442741626
21.6,60.2,67.2,1717442772286
21.6,60.1,67.2,1717442803006
21.6,60.2,67,1717442833668
21.6,60.1,67.2,1717442864328
21.6,60.2,67.2,1717442894988
21.6,60,67.2,1717442925648
21.6,60.1,67.2,1717442956204
21.6,60,67.2,1717442987029
21.6,60,67.2,1717443017689
21.6,60.1,67.1,1717443048350
21.6,60.2,67.1,1717443079011
21.6,60.1,67.2,1717443109672
21.6,60.1,67.1,1717443140391
21.6,60.1,67.2,1717443171051
21.6,60.2,67.2,1717443201713
21.6,60.1,67.3,1717443232374
21.6,60.2,67.2,1717443263033
21.6,60.2,67.2,1717443293694
21.6,60.2,67.2,1717443324414
21.6,60.1,67.3,1717443355074
21.6,60.3,67.2,1717443385735
21.6,60.2,67.2,1717443416395
21.6,60,67.3,1717443447055
21.6,60.3,67.1,1717443477775
21.6,60.1,67.1,1717443508437
21.6,60,67.1,1717443539096
21.6,60.1,67.1,1717443569757
21.6,60.1,67.1,1717443600418
21.6,60,67.1,1717443631077
21.6,60.1,67.2,1717443661798
21.6,60.1,67.1,1717443692460
21.6,60.1,67.2,1717443723119
21.6,60.1,67.2,1717443753780
21.6,60.2,67.1,1717443784442
21.6,60.3,67.2,1717443815160
21.6,60.1,67.1,1717443845820
21.6,60.2,67,1717443876481
21.6,60.2,67.1,1717443907141
21.6,60.1,67.1,1717443937802
21.6,60.1,67.2,1717443968524
21.6,60.3,67.2,1717443999182
21.6,60.2,67.1,1717444029844
21.6,60.1,67.2,1717444060504
21.7,60.1,67.1,1717444091164
21.6,60,67.1,1717444121823
21.7,60.3,67.1,1717444152544
21.7,60.2,67.2,1717444183205
21.6,60.3,67.1,1717444213865
21.6,60.1,67.2,1717444244526
21.7,60.1,67.2,1717444275187
21.7,60.3,67.2,1717444305906
21.7,60.2,67.2,1717444336567
21.7,60.1,67,1717444367227
21.7,59.9,67.2,1717444397888
21.7,60,67.2,1717444428549
21.7,60.2,67.2,1717444459208
21.7,60.1,67.1,1717444489929
21.7,60,67.2,1717444520589
21.7,60.3,67.2,1717444551250
21.7,60.2,67.2,1717444581910
21.7,60.2,67.2,1717444612570
21.7,60.1,67.2,1717444643291
21.7,60.2,67.1,1717444673951
21.7,60,67.2,1717444704611
21.7,60.1,67.2,1717444735272
21.8,60.1,67.2,1717444765932
21.7,60,67.1,1717444796593
21.7,60.3,67.2,1717444827314
21.7,60.1,67.1,1717444857974
21.7,60.1,67.1,1717444888634
21.7,60.1,67.2,1717444919296
21.8,60.3,67.1,1717444949955
21.8,60,67.1,1717444980675
21.8,60.1,67.1,1717445011336
21.8,60.1,67.1,1717445041996
21.8,60.1,67.1,1717445072657
21.8,60,67.1,1717445103316
21.8,60.1,67.1,1717445133979
21.8,60.1,67.2,1717445164698
21.8,60,67.1,1717445195359
21.8,60.1,67.1,1717445226018
21.8,60.1,67.1,1717445256678
21.8,60.1,67.1,1717445287339
21.8,60,67.1,1717445318060
21.8,60,67.2,1717445348719
21.8,60.2,67.1,1717445379380
21.8,60.1,67.2,1717445410040
21.8,60.1,67.2,1717445440700
21.8,60.1,67.2,1717445471362
21.8,60.1,67.1,1717445502082
21.8,60.4,67,1717445532742
21.8,60.1,67.1,1717445563403
21.8,60,67.2,1717445594063
21.8,60.1,67.2,1717445624724
21.8,59.9,67.2,1717445655445
21.8,59.9,67.1,1717445686105
21.8,60,67.2,1717445716765
21.8,60,67.2,1717445747426
21.8,60.1,67,1717445778086
21.8,60,67.2,1717445808746
21.8,60.1,67.1,1717445839466
21.8,60.1,67.1,1717445870126
21.8,59.9,67.1,1717445900787
21.8,60,67,1717445931448
21.8,60.1,67.1,1717445962110
21.8,60.1,67.1,1717445992830
21.8,60,67.2,1717446023489
21.8,59.8,67.2,1717446054149
21.9,60,67.1,1717446084810
21.9,60,67.2,1717446115470
21.9,60.1,67.1,1717446146130
21.9,59.9,67,1717446176852
21.8,60,67.1,1717446207511
21.9,60.2,67.1,1717446238171
21.9,60.1,67.2,1717446268833
21.9,60.1,67.2,1717446299492
21.9,60.1,67.1,1717446330212
21.9,60.1,67.1,1717446360874
21.9,60,67.1,1717446391533
21.9,59.9,67.1,1717446422194
21.9,60,67.3,1717446452854
21.9,60.2,67.2,1717446483514
21.9,60.2,67.2,1717446514235
21.9,60.1,67,1717446544896
21.9,60.2,67.1,1717446575555
21.9,60.1,67.2,1717446606217
21.9,60.1,67.1,1717446636877
21.9,60.2,67.2,1717446667597
